,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B
346,0.24390292,-0.029145718,-0.5445633,-0.012271881,0.21782517,-0.036815643,-0.5138836,0.72847104,1.1965051,0.22396111,-0.20866585,0.18407774,1.12901,0.7460457,1.3698447,-0.25003886,0.27914596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,0.23930097,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.033747673,-0.5108156,0.72847104,1.1949711,0.22396111,-0.20866585,0.18407774,1.12901,0.7460457,1.3667767,-0.25003886,0.28681612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,0.22856307,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.032213688,-0.5108156,0.72847104,1.1949711,0.22396111,-0.21173406,0.18254375,1.127476,0.7460457,1.3667767,-0.25003886,0.28681612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,0.21322322,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.030679703,-0.50928164,0.72847104,1.1949711,0.22396111,-0.21173406,0.18254375,1.125942,0.7460457,1.3667767,-0.25003886,0.28528214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,0.19941759,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.029145718,-0.50928164,0.72847104,1.1949711,0.22242713,-0.21173406,0.1779418,1.122874,0.7460457,1.3652427,-0.24850488,0.28528214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,0.17947578,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.029145718,-0.50928164,0.72847104,1.1949711,0.21782517,-0.21173406,0.17640781,1.119806,0.7460457,1.3637087,-0.2454369,0.28528214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,0.15339804,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.029145718,-0.50928164,0.72847104,1.1949711,0.21322322,-0.21020007,0.17487383,1.1152041,0.7460457,1.3591068,-0.23930097,0.28681612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353,0.14112616,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.029145718,-0.50928164,0.72847104,1.1949711,0.21015549,-0.21020007,0.17487383,1.1136701,0.7460457,1.3575733,-0.236233,0.28528214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,0.11351466,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.027611732,-0.50928164,0.72847104,1.1949711,0.20555353,-0.21173406,0.17180586,1.1060002,0.7460457,1.3514373,-0.23163104,0.28681612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.084368944,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.027611732,-0.50928164,0.72847104,1.1949711,0.19941759,-0.21173406,0.16873789,1.1029322,0.7460457,1.3483694,-0.2254951,0.28374815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,0.05368924,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.027611732,-0.50928164,0.72847104,1.1949711,0.19328165,-0.21173406,0.16566992,1.0952623,0.7460457,1.3437674,-0.21935916,0.28528214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,0.019941807,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.027611732,-0.5108156,0.72847104,1.1949711,0.18714571,-0.21020007,0.16260195,1.0875924,0.7460457,1.3376315,-0.21322322,0.28681612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,0.0015339851,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.5108156,0.72847104,1.1949711,0.18254375,-0.21173406,0.15953398,1.0829904,0.7460457,1.3345635,-0.2086215,0.28681612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,-0.033747673,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.5123496,0.72847104,1.1949711,0.17640781,-0.21020007,0.156466,1.0737865,0.7460457,1.3284276,-0.20095158,0.28681612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,-0.06902909,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.5123496,0.72847104,1.1949711,0.16873789,-0.21173406,0.15339804,1.0676506,0.7460457,1.3222916,-0.19174767,0.2883501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,-0.096640825,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.024543762,-0.5138836,0.72847104,1.1949711,0.16106796,-0.21020007,0.15033007,1.0599809,0.7460457,1.3176897,-0.18561172,0.2883501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,-0.12578654,-0.030679703,-0.54763126,-0.012271881,0.21782517,-0.024543762,-0.5154176,0.72847104,1.1949711,0.15493202,-0.21173406,0.1472621,1.052311,0.7460457,1.3130877,-0.17947578,0.2883501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,-0.16106796,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.51848555,0.72847104,1.1949711,0.1472621,-0.21173406,0.14419413,1.041573,0.7460457,1.3069518,-0.17180586,0.2883501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,-0.19634962,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.52001953,0.72847104,1.1949711,0.13959217,-0.21020007,0.13959217,1.0339031,0.7460457,1.2992818,-0.16413593,0.28681612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,-0.23163104,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.5230875,0.72847104,1.1949711,0.13192225,-0.21173406,0.1365242,1.0246992,0.7460457,1.2931459,-0.15493202,0.2883501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366,-0.25924277,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.5246215,0.72847104,1.1965051,0.12578654,-0.21173406,0.13345623,1.0170293,0.7460457,1.2885439,-0.14879608,0.2883501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,-0.29145646,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.5261555,0.72847104,1.1965051,0.11658263,-0.21173406,0.12885427,1.0062914,0.7460457,1.282408,-0.14112616,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,-0.3236699,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.52768946,0.72847104,1.1965051,0.11044669,-0.21173406,0.12578654,0.9955535,0.7460457,1.276272,-0.13345623,0.2883501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,-0.3543496,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.027611732,-0.5307574,0.72847104,1.198039,0.102776766,-0.21173406,0.12271857,0.9863496,0.7460457,1.2701361,-0.12732053,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,-0.3834951,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.5322914,0.72847104,1.199573,0.09510684,-0.21173406,0.11811662,0.9756119,0.7460457,1.2640002,-0.1196506,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,-0.40036893,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.027611732,-0.5338254,0.72847104,1.201107,0.09203887,-0.21173406,0.11658263,0.97100997,0.7460457,1.2609322,-0.11658263,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,-0.43104863,-0.029145718,-0.54763126,-0.010737896,0.21782517,-0.026077747,-0.5353594,0.72847104,1.204175,0.08590293,-0.21173406,0.11351466,0.9602721,0.7460457,1.2578642,-0.10891271,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
373,-0.4555924,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.026077747,-0.53689337,0.72847104,1.202641,0.07976699,-0.21173406,0.11044669,0.9495342,0.7460457,1.2532623,-0.102776766,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,-0.48013592,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.027611732,-0.53842735,0.72847104,1.204175,0.07516503,-0.21020007,0.10891271,0.94033027,0.7460457,1.2501943,-0.09817481,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,-0.5123496,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.027611732,-0.53996134,0.72847104,1.207243,0.07209706,-0.21173406,0.105844736,0.93112636,0.7460457,1.2471263,-0.093572855,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,-0.5338254,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.023009777,-0.53996134,0.72847104,1.207243,0.06749511,-0.21173406,0.105844736,0.92345643,0.7460457,1.2440584,-0.090504885,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,-0.5353594,-0.029145718,-0.54763126,-0.012271881,0.21782517,-0.023009777,-0.53996134,0.72847104,1.207243,0.06442714,-0.21173406,0.10431075,0.9157865,0.7460457,1.2425244,-0.087436914,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,-0.53689337,-0.027611732,-0.54763126,-0.012271881,0.21935916,-0.024543762,-0.5414953,0.72934973,1.208777,0.06289315,-0.21173406,0.10431075,0.91118455,0.7460457,1.2394564,-0.084368944,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,-0.5414953,-0.027611732,-0.54763126,-0.012271881,0.21935916,-0.021475792,-0.5414953,0.72847104,1.208777,0.061359167,-0.21173406,0.102776766,0.90198064,0.7460457,1.2394564,-0.08283496,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,-0.53996134,-0.027611732,-0.54763126,-0.012271881,0.22089314,-0.021475792,-0.5414953,0.72847104,1.208777,0.059825182,-0.21173406,0.10124278,0.8943107,0.7460457,1.2379224,-0.08283496,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381,-0.53996134,-0.027611732,-0.54763126,-0.012271881,0.22089314,-0.021475792,-0.5414953,0.72847104,1.208777,0.058291197,-0.21173406,0.10124278,0.8789711,0.7460457,1.2379224,-0.081300974,0.2883501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382,-0.53689337,-0.027611732,-0.54763126,-0.012271881,0.22089314,-0.023009777,-0.5414953,0.72847104,1.208777,0.059825182,-0.21173406,0.10124278,0.8605633,0.7460457,1.2363884,-0.081300974,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
383,-0.5338254,-0.027611732,-0.54763126,-0.012271881,0.22089314,-0.023009777,-0.5414953,0.72847104,1.208777,0.059825182,-0.21173406,0.10124278,0.8360195,0.7460457,1.2348545,-0.07976699,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,-0.5307574,-0.027611732,-0.54916525,-0.012271881,0.22089314,-0.023009777,-0.53996134,0.72847104,1.208777,0.059825182,-0.21173406,0.10124278,0.8084078,0.7460457,1.2287185,-0.07976699,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
385,-0.52768946,-0.027611732,-0.55376697,-0.010737896,0.22396111,-0.024543762,-0.5307574,0.72847104,1.208777,0.059825182,-0.21173406,0.10124278,0.7807963,0.7460457,1.2225826,-0.078233,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386,-0.5261555,-0.027611732,-0.55683494,-0.012271881,0.22396111,-0.024543762,-0.5230875,0.72847104,1.208777,0.058291197,-0.21173406,0.10124278,0.7608545,0.7460457,1.2179806,-0.07669902,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
387,-0.5215535,-0.027611732,-0.5614369,-0.012271881,0.2254951,-0.024543762,-0.50928164,0.72847104,1.202641,0.058291197,-0.21173406,0.10124278,0.7301748,0.7460457,1.2103107,-0.07363105,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,-0.51848555,-0.027611732,-0.56757283,-0.012271881,0.22702909,-0.024543762,-0.4924078,0.72847104,1.1934371,0.058291197,-0.21173406,0.10124278,0.6994953,0.7460457,1.2026408,-0.07209706,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
389,-0.5154176,-0.027611732,-0.57524276,-0.012271881,0.23009706,-0.024543762,-0.47399998,0.72847104,1.1826992,0.058291197,-0.21173406,0.10124278,0.6672816,0.7460457,1.1934369,-0.07056308,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,-0.5108156,-0.027611732,-0.5813787,-0.010737896,0.23316503,-0.024543762,-0.4540584,0.72847104,1.1750293,0.05675721,-0.21173406,0.10124278,0.6350682,0.7460457,1.1811655,-0.06749511,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
391,-0.50774765,-0.027611732,-0.5890486,-0.012271881,0.236233,-0.024543762,-0.43718457,0.72847104,1.1658255,0.05675721,-0.21173406,0.10124278,0.6105244,0.7460457,1.1704276,-0.06596112,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
392,-0.5046797,-0.027611732,-0.59518456,-0.012271881,0.23776698,-0.024543762,-0.4141748,0.72847104,1.1535536,0.05675721,-0.21173406,0.10124278,0.5783107,0.7460457,1.1596897,-0.06289315,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,-0.5016117,-0.027611732,-0.6028545,-0.010737896,0.24083495,-0.024543762,-0.39116502,0.72847104,1.1443497,0.05675721,-0.21173406,0.10124278,0.54763126,0.7460457,1.1489518,-0.059825182,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,-0.5000777,-0.027611732,-0.60745645,-0.010737896,0.24236894,-0.024543762,-0.3773594,0.72847104,1.1366799,0.05675721,-0.21173406,0.10124278,0.5307574,0.7460457,1.1428158,-0.058291197,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395,-0.49394178,-0.027611732,-0.6151264,-0.010737896,0.2454369,-0.024543762,-0.35741758,0.72847104,1.125942,0.05675721,-0.21173406,0.10124278,0.5016117,0.7460457,1.1320779,-0.055223227,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
396,-0.48933983,-0.027611732,-0.6212623,-0.012271881,0.24697089,-0.024543762,-0.3344078,0.72847104,1.1152041,0.05675721,-0.21173406,0.10124278,0.47399998,0.7460457,1.119806,-0.05368924,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
397,-0.48627186,-0.026077747,-0.62893224,-0.012271881,0.25003886,-0.024543762,-0.312932,0.72847104,1.1044662,0.05675721,-0.21173406,0.10124278,0.44792247,0.7460457,1.1090682,-0.049087286,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
398,-0.48473787,-0.026077747,-0.6320002,-0.012271881,0.25157285,-0.024543762,-0.30066013,0.72847104,1.0983303,0.05675721,-0.21173406,0.10124278,0.4356506,0.7460457,1.1029322,-0.0475533,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
399,-0.4832039,-0.026077747,-0.6396699,-0.010737896,0.25310683,-0.024543762,-0.28225255,0.72847104,1.0875924,0.05675721,-0.21173406,0.10124278,0.4126408,0.7460457,1.0937283,-0.046019316,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400,-0.48013592,-0.026077747,-0.64273787,-0.012271881,0.25464082,-0.024543762,-0.26384473,0.72847104,1.0799224,0.05675721,-0.21173406,0.10124278,0.39116502,0.7460457,1.0845244,-0.042951345,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
401,-0.47860193,-0.026077747,-0.6488738,-0.010737896,0.25464082,-0.024543762,-0.24850488,0.72847104,1.0722525,0.05675721,-0.21173406,0.10124278,0.3758254,0.7460457,1.0768545,-0.0414176,0.2883501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
402,-0.47706795,-0.026077747,-0.6519418,-0.010737896,0.2561748,-0.024543762,-0.236233,0.72847104,1.0661166,0.05675721,-0.21173406,0.10124278,0.36201954,0.7460457,1.0722525,-0.039883614,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403,-0.47553396,-0.026077747,-0.65500975,-0.012271881,0.2561748,-0.024543762,-0.22856307,0.72847104,1.0630486,0.05675721,-0.21173406,0.10124278,0.3543496,0.7460457,1.0676506,-0.039883614,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
404,-0.470932,-0.026077747,-0.65654373,-0.012271881,0.2561748,-0.024543762,-0.22089314,0.72847104,1.0584469,0.05675721,-0.21173406,0.10124278,0.3466797,0.7460457,1.0645826,-0.03834963,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405,-0.46786404,-0.026077747,-0.6580777,-0.010737896,0.2561748,-0.024543762,-0.21782517,0.72847104,1.0569129,0.05675721,-0.21173406,0.10124278,0.34054375,0.7460457,1.0615146,-0.036815643,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
406,-0.4663303,-0.026077747,-0.6580777,-0.012271881,0.2561748,-0.024543762,-0.2147572,0.72934973,1.0569129,0.05675721,-0.21173406,0.10124278,0.34054375,0.7460457,1.0615146,-0.036815643,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
407,-0.46326232,-0.026077747,-0.6580777,-0.010737896,0.2561748,-0.024543762,-0.2147572,0.7346221,1.0569129,0.05675721,-0.21173406,0.10124278,0.33900976,0.7513181,1.0615146,-0.036815643,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
408,-0.46019435,-0.026077747,-0.6580777,-0.010737896,0.2561748,-0.024543762,-0.21629119,0.73286474,1.0553789,0.05675721,-0.21173406,0.10124278,0.33900976,0.7504394,1.0615146,-0.036815643,0.29141808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
409,-0.45099044,-0.026077747,-0.65500975,-0.010737896,0.25464082,-0.024543762,-0.21629119,0.72934973,1.0569129,0.05675721,-0.21173406,0.102776766,0.33900976,0.7460457,1.0615146,-0.036815643,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
410,-0.42798066,-0.026077747,-0.6488738,-0.010737896,0.25157285,-0.027611732,-0.21782517,0.72407734,1.0584469,0.059825182,-0.21173406,0.105844736,0.34207773,0.7425307,1.0630486,-0.036815643,0.2898841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
411,-0.394233,-0.026077747,-0.6381359,-0.010737896,0.24850488,-0.033747673,-0.23009706,0.71792614,1.0615146,0.059825182,-0.21173406,0.11044669,0.35281563,0.73550093,1.0676506,-0.03834963,0.29141808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
